(95, "[u'39.7464115', u'-105.0014243']")
(95, "[u'39.7842266', u'-105.025191']")
(95, "[u'39.7468645', u'-104.980478']")
(94, "[u'39.7557412', u'-104.9901862']")
(94, "[u'39.7400232', u'-104.982328']")
(94, "[u'39.7576327', u'-104.9727474']")
(93, "[u'39.7376306', u'-104.9770368']")
(93, "[u'39.7656019', u'-104.9875995']")
(93, "[u'39.7452615', u'-104.9950419']")
(93, "[u'39.7368635', u'-105.0246369']")
(93, "[u'39.6990992', u'-104.9062316']")
(93, "[u'39.6554042', u'-104.9002507']")
(93, "[u'39.6800863', u'-104.9366031']")
(92, "[u'39.7249659', u'-105.0527395']")
(92, "[u'39.7403094', u'-104.8907448']")
(92, "[u'39.7401533', u'-104.8881681']")
(91, "[u'39.7408439', u'-104.9798149']")
(91, "[u'39.6399004', u'-104.8990515']")
(91, "[u'39.7351841', u'-105.0241256']")
(91, "[u'39.7721266', u'-105.0322707']")
(90, "[u'39.7677041', u'-104.9749946']")
(90, "[u'39.6830948', u'-104.9405514']")
(90, "[u'39.7404522', u'-104.8907578']")
(90, "[u'39.7400051', u'-104.965992']")
(90, "[u'39.7568986', u'-104.9682322']")
(89, "[u'39.7394495', u'-104.9724467']")
(89, "[u'39.7811423', u'-104.9713893']")
(89, "[u'39.7237025', u'-104.9351721']")
(89, "[u'39.7699928', u'-104.8459966']")
(89, "[u'39.7546983', u'-104.9883656']")
(88, "[u'39.7111934', u'-104.9971426']")
(88, "[u'39.6692771', u'-104.8709598']")
(88, "[u'39.6990967', u'-104.9003215']")
(88, "[u'39.7398732', u'-104.9763373']")
(88, "[u'39.6666961', u'-104.9386537']")
(87, "[u'39.7512366', u'-104.9858657']")
(87, "[u'39.7831059', u'-104.8478028']")
(87, "[u'39.7111786', u'-105.0145242']")
(87, "[u'39.7647656', u'-104.9941829']")
(87, "[u'39.6972284', u'-104.8989515']")
(86, "[u'39.7208961', u'-104.9027979']")
(86, "[u'39.6666894', u'-104.9372541']")
(86, "[u'39.7899094', u'-105.0266043']")
(86, "[u'39.7394271', u'-104.8915988']")
(86, "[u'39.7398438', u'-104.8978964']")
(86, "[u'39.7646677', u'-104.9944042']")
(85, "[u'39.6985119', u'-105.0246444']")
(85, "[u'39.7549287', u'-104.9870622']")
(85, "[u'39.7831661', u'-105.0256465']")
(85, "[u'39.7465376', u'-104.9936671']")
(85, "[u'39.7398739', u'-104.8919897']")
(85, "[u'39.7398829', u'-104.9797687']")
(85, "[u'39.6572031', u'-105.0562612']")
(84, "[u'39.7395007', u'-105.0005418']")
(84, "[u'39.7686231', u'-104.8996272']")
(84, "[u'39.7123068', u'-104.8900994']")
(84, "[u'39.6279573', u'-104.9097407']")
(83, "[u'39.739667999999995', u'-104.8925177']")
(83, "[u'39.7283447', u'-105.0525722']")
(83, "[u'39.7398594', u'-104.975107']")
(83, "[u'39.7398455', u'-104.8875769']")
(82, "[u'39.7806196', u'-104.7601728']")
(82, "[u'39.7428083', u'-104.9721298']")
(82, "[u'39.7428049', u'-104.988776']")
(82, "[u'39.6788066', u'-105.0067861']")
(82, "[u'39.6304458', u'-104.9099825']")
(82, "[u'39.7831334', u'-104.9493955']")
(81, "[u'39.7487988', u'-104.9789877']")
(81, "[u'39.7212922', u'-104.9879871']")
(81, "[u'39.7644891', u'-104.9597618']")
(81, "[u'39.740454', u'-104.9872996']")
(80, "[u'39.7474891', u'-104.9953104']")
(80, "[u'39.7598556', u'-104.9957585']")
(80, "[u'39.756353', u'-104.9575588']")
(79, "[u'39.7494357', u'-104.9940837']")
(79, "[u'39.7217398', u'-104.9873795']")
(78, "[u'39.7402074', u'-105.0519774']")
(78, "[u'39.7400208', u'-104.9799135']")
(78, "[u'39.8318947', u'-104.7008155']")
(78, "[u'39.755075999999995', u'-104.9881032']")
(78, "[u'39.7343338', u'-104.8978406']")
(78, "[u'39.70005', u'-104.9875628']")
(77, "[u'39.7004191', u'-105.048123']")
(77, "[u'39.7407574', u'-104.9733152']")
(77, "[u'39.7454773', u'-104.9686068']")
(77, "[u'39.7111576', u'-104.9875777']")
(77, "[u'39.7404759', u'-105.0252205']")
(77, "[u'39.7403521', u'-105.0532068']")
(76, "[u'39.6577048', u'-104.8501645']")
(76, "[u'39.7405319', u'-104.9101552']")
(76, "[u'39.7547895', u'-104.9866079']")
(76, "[u'39.7401529', u'-104.8987507']")
(76, "[u'39.7513162', u'-104.9864733']")
(76, "[u'39.747875', u'-104.9956917']")
(76, "[u'39.7366704', u'-104.9601396']")
(76, "[u'39.744600999999996', u'-104.9959286']")
(75, "[u'39.6993463', u'-105.0489864']")
(75, "[u'39.7646686', u'-104.9599916']")
(75, "[u'39.7595076', u'-104.9733273']")
(75, "[u'39.7569606', u'-105.0083776']")
(74, "[u'39.6957202', u'-104.9079589']")
(74, "[u'39.6870504', u'-104.9422005']")
(74, "[u'39.6345404', u'-104.9113222']")
(74, "[u'39.7476181', u'-104.9832997']")
(74, "[u'39.6706681', u'-104.8733666']")
(74, "[u'39.7604401', u'-104.9768311']")
(74, "[u'39.8373671', u'-104.7132236']")
(74, "[u'39.7397397', u'-104.9784363']")
(73, "[u'39.7531194', u'-104.9939824']")
(73, "[u'39.7541424', u'-104.9893015']")
(73, "[u'39.7644233', u'-104.9603706']")
(73, "[u'39.6669886', u'-105.0256144']")
(73, "[u'39.6798043', u'-104.9379129']")
(73, "[u'39.7819722', u'-104.8453511']")
(73, "[u'39.6495228', u'-104.9131463']")
(73, "[u'39.7400619', u'-104.9861361']")
(73, "[u'39.7482812', u'-104.9950095']")
(72, "[u'39.7454069', u'-104.9931063']")
(72, "[u'39.7543208', u'-105.0060309']")
(72, "[u'39.7798702', u'-104.8464844']")
(72, "[u'39.7394277', u'-104.8927758']")
(72, "[u'39.7635344', u'-104.9887991']")
(72, "[u'39.6931081', u'-105.0250647']")
(72, "[u'39.6954777', u'-104.9050611']")
(72, "[u'39.6539059', u'-105.0599011']")
(71, "[u'39.7026979', u'-104.94144']")
(71, "[u'39.7396691', u'-105.0046655']")
(71, "[u'39.6262189', u'-104.9047282']")
(71, "[u'39.6570237', u'-104.8687431']")
(70, "[u'39.7490831', u'-104.9970131']")
(70, "[u'39.7760355', u'-104.8535219']")
(70, "[u'39.6958255', u'-104.9889299']")
(70, "[u'39.7062756', u'-104.8749857']")
(69, "[u'39.7404556', u'-104.8866399']")
(69, "[u'39.7350445', u'-104.9857391']")
(69, "[u'39.6757268', u'-104.9395052']")
(69, "[u'39.7531395', u'-104.9935555']")
(69, "[u'39.7396097', u'-104.9157031']")
(69, "[u'39.7184324', u'-104.9569348']")
(69, "[u'39.7409169', u'-104.9697118']")
(68, "[u'39.6829383', u'-104.9405526']")
(68, "[u'39.7404759', u'-104.8990929']")
(68, "[u'39.7404861', u'-104.9902615']")
(68, "[u'39.7629152', u'-104.9043857']")
(68, "[u'39.7408232', u'-104.8913627']")
(68, "[u'39.6784457', u'-104.9339801']")
(68, "[u'39.7673859', u'-104.8907087']")
(68, "[u'39.7404331', u'-104.8913056']")
(68, "[u'39.7527807', u'-104.9874158']")
(68, "[u'39.6571097', u'-105.0280573']")
(68, "[u'39.7457528', u'-105.0001487']")
(67, "[u'39.7433767', u'-104.9895826']")
(67, "[u'39.6993492', u'-104.8775849']")
(67, "[u'39.739042', u'-104.9991974']")
(67, "[u'39.784259999999996', u'-104.8910602']")
(67, "[u'39.6365788', u'-104.9012565']")
(67, "[u'39.6982851', u'-104.9269611']")
(66, "[u'39.7401547', u'-105.0052381']")
(66, "[u'39.7535834', u'-104.9940111']")
(66, "[u'39.6378732', u'-104.8913742']")
(66, "[u'39.7832377', u'-104.9908793']")
(66, "[u'39.7400981', u'-105.0015723']")
(66, "[u'39.6337739', u'-105.0909527']")
(66, "[u'39.7329893', u'-105.0251645']")
(66, "[u'39.7335514', u'-104.9870621']")
(66, "[u'39.745681999999995', u'-104.9970695']")
(66, "[u'39.7335963', u'-104.8953615']")
(66, "[u'39.7006122', u'-105.0246763']")
(65, "[u'39.7257056', u'-104.9985744']")
(65, "[u'39.7805605', u'-104.8422759']")
(65, "[u'39.7805903', u'-104.8417134']")
(65, "[u'39.7563834', u'-105.0036262']")
(65, "[u'39.7874634', u'-105.025226']")
(65, "[u'39.7609485', u'-104.8750532']")
(65, "[u'39.7245281', u'-105.031262']")
(65, "[u'39.7316251', u'-104.9345359']")
(64, "[u'39.741382', u'-104.9663336']")
(64, "[u'39.7404523', u'-104.8897052']")
(64, "[u'39.7401439', u'-104.9034554']")
(64, "[u'39.6594703', u'-105.0265851']")
(64, "[u'39.7418975', u'-104.986553']")
(64, "[u'39.7399044', u'-104.9833992']")
(64, "[u'39.7573868', u'-105.0020114']")
(64, "[u'39.7457355', u'-104.9973928']")
(64, "[u'39.7323277', u'-104.9878497']")
(64, "[u'39.740438999999995', u'-105.0141616']")
(64, "[u'39.6270998', u'-105.0956636']")
(64, "[u'39.7423543', u'-104.9918589']")
(64, "[u'39.7392434', u'-104.9873156']")
(63, "[u'39.711166999999996', u'-105.0299401']")
(63, "[u'39.7594524', u'-104.9838029']")
(63, "[u'39.717202', u'-104.9520814']")
(63, "[u'39.7697136', u'-105.00218']")
(63, "[u'39.7477942', u'-104.9966845']")
(62, "[u'39.7108577', u'-105.0152693']")
(62, "[u'39.8537628', u'-104.673699']")
(62, "[u'39.7112046', u'-104.999133']")
(62, "[u'39.7075897', u'-105.0250876']")
(62, "[u'39.7428822', u'-104.9844619']")
(62, "[u'39.7606496', u'-104.9813754']")
(62, "[u'39.6822695', u'-105.0250386']")
(62, "[u'39.7045612', u'-104.8752604']")
(62, "[u'39.7633303', u'-104.9305771']")
(61, "[u'39.7362213', u'-104.9975996']")
(61, "[u'39.7456976', u'-105.0020304']")
(61, "[u'39.7846351', u'-104.7795266']")
(61, "[u'39.7402738', u'-104.9800147']")
(61, "[u'39.7231541', u'-105.0247476']")
(61, "[u'39.7548036', u'-105.0046226']")
(61, "[u'39.7841324', u'-104.8918797']")
(61, "[u'39.694852999999995', u'-105.0247864']")
(61, "[u'39.7429733', u'-105.0257157']")
(61, "[u'39.6983735', u'-104.9871379']")
(61, "[u'39.7504581', u'-104.99371']")
(60, "[u'39.7525413', u'-104.9860198']")
(60, "[u'39.7548928', u'-105.0023421']")
(60, "[u'39.7445043', u'-104.9913241']")
(60, "[u'39.7692873', u'-105.0252388']")
(60, "[u'39.7472041', u'-104.9948039']")
(60, "[u'39.7540572', u'-104.9792581']")
(60, "[u'39.7714585', u'-104.9922811']")
(60, "[u'39.6960771', u'-104.9410449']")
(59, "[u'39.7398903', u'-104.9845799']")
(59, "[u'39.6580974', u'-104.9018757']")
(59, "[u'39.7512148', u'-104.9821422']")
(59, "[u'39.7445637', u'-104.9061383']")
(59, "[u'39.7120833', u'-105.0250003']")
(59, "[u'39.7925108', u'-104.8059542']")
(59, "[u'39.6521492', u'-104.9162675']")
(59, "[u'39.74015', u'-104.8870018']")
(59, "[u'39.7256384', u'-104.9874363']")
(59, "[u'39.7742043', u'-104.8470388']")
(59, "[u'39.6926389', u'-105.0264751']")
(58, "[u'39.7076998', u'-104.8697303']")
(58, "[u'39.6892407', u'-105.024565']")
(58, "[u'39.7072751', u'-105.0246916']")
(58, "[u'39.7112036', u'-104.998902']")
(58, "[u'39.7474858', u'-104.9769633']")
(58, "[u'39.7701881', u'-104.9039931']")
(58, "[u'39.7843831', u'-105.0251935']")
(58, "[u'39.7440117', u'-104.9897807']")
(58, "[u'39.7403425', u'-105.0393279']")
(58, "[u'39.7222261', u'-105.0343383']")
(58, "[u'39.7106005', u'-105.0235388']")
(58, "[u'39.7594077', u'-105.043407']")
(57, "[u'39.7330623', u'-104.8850263']")
(57, "[u'39.7401548', u'-104.8858211']")
(57, "[u'39.654793', u'-105.049127']")
(57, "[u'39.7373534', u'-104.9832651']")
(57, "[u'39.7398516', u'-104.8887504']")
(57, "[u'39.7401024', u'-104.9980803']")
(57, "[u'39.740156999999996', u'-104.8952516']")
(57, "[u'39.7692809', u'-105.0017597']")
(57, "[u'39.6175429', u'-105.093177']")
(57, "[u'39.7392295', u'-104.9810039']")
(57, "[u'39.7181529', u'-105.0324741']")
(57, "[u'39.7329937', u'-105.0393869']")
(57, "[u'39.7085692', u'-104.9927504']")
(57, "[u'39.6779587', u'-104.9349007']")
(56, "[u'39.7112001', u'-105.0006508']")
(56, "[u'39.7526804', u'-104.994672']")
(56, "[u'39.748901', u'-105.0000267']")
(56, "[u'39.6600325', u'-105.0243934']")
(56, "[u'39.7403867', u'-104.9733038']")
(56, "[u'39.7403982', u'-104.9752666']")
(56, "[u'39.7780312', u'-104.8470317']")
(56, "[u'39.6967279', u'-105.0087107']")
(56, "[u'39.6778367', u'-104.9073281']")
(56, "[u'39.757881999999995', u'-105.0379536']")
(56, "[u'39.7550769', u'-104.9876835']")
(56, "[u'39.7526523', u'-104.982537']")
(56, "[u'39.7464949', u'-104.9984329']")
(56, "[u'39.725426', u'-105.0251375']")
(56, "[u'39.7423122', u'-104.9993376']")
(55, "[u'39.6957925', u'-105.027655']")
(55, "[u'39.7039466', u'-105.0250838']")
(55, "[u'39.7529498', u'-104.9941294']")
(55, "[u'39.7108508', u'-105.0257017']")
(55, "[u'39.6677418', u'-104.8723803']")
(55, "[u'39.7891407', u'-105.0307018']")
(55, "[u'39.7111536', u'-105.0238656']")
(55, "[u'39.7617523', u'-104.9731255']")
(55, "[u'39.7468574', u'-104.9946215']")
(55, "[u'39.739224300000004', u'-104.9798198']")
(55, "[u'39.7431525', u'-104.9828881']")
(55, "[u'39.7439541', u'-105.0252183']")
(55, "[u'39.7400156', u'-104.9787436']")
(54, "[u'39.7793195', u'-104.8397969']")
(54, "[u'39.6468401', u'-104.8825213']")
(54, "[u'39.6864837', u'-105.0264278']")
(54, "[u'39.7812068', u'-104.8952248']")
(54, "[u'39.7457613', u'-104.9944267']")
(54, "[u'39.7541513', u'-104.9856914']")
(54, "[u'39.6939353', u'-104.9329419']")
(54, "[u'39.6845232', u'-104.9636995']")
(54, "[u'39.7585647', u'-104.996248']")
(54, "[u'39.768654999999995', u'-104.9037322']")
(54, "[u'39.7111409', u'-105.0275375']")
(53, "[u'39.7820483', u'-104.9781748']")
(53, "[u'39.7025309', u'-104.9335086']")
(53, "[u'39.7531423', u'-104.9942027']")
(53, "[u'39.7548395', u'-104.9898975']")
(53, "[u'39.7388593', u'-104.8890293']")
(53, "[u'39.7347475', u'-104.9957541']")
(53, "[u'39.7538704', u'-104.9899046']")
(53, "[u'39.7680166', u'-104.9949705']")
(53, "[u'39.7783278', u'-104.979245']")
(53, "[u'39.765682999999996', u'-104.9949518']")
(52, "[u'39.6541747', u'-104.8683674']")
(52, "[u'39.7784832', u'-104.8463763']")
(52, "[u'39.7640708', u'-104.9858819']")
(52, "[u'39.7111889', u'-105.0157007']")
(52, "[u'39.6423256', u'-104.8828309']")
(52, "[u'39.6761784', u'-104.928385']")
(52, "[u'39.7755083', u'-104.8090364']")
(52, "[u'39.7856047', u'-105.0251852']")
(52, "[u'39.7545403', u'-104.9892773']")
(52, "[u'39.7384562', u'-104.9976476']")
(52, "[u'39.7756333', u'-104.865889']")
